fecha_actualizacion,precio,titulo,municipio,eur_m2,habitaciones,banios,m2,tipo_vivienda,id_inmueble,estado,fecha_venta,semana_venta
19/05/2026,1190000.0,Piso en Hort de Godi,Encamp,8815.0,4.0,2.0,135,Piso,piso en hort de godi_encamp_135,Activo,,
19/05/2026,1400000.0,Dúplex en L'Aldosa,L'Aldosa (La Massana),7000.0,4.0,3.0,200,Dúplex,dúplex en l'aldosa_l'aldosa (la massana)_200,Activo,,
22/05/2026,721800.0,Piso en El Forn,Prats (Canillo),4944.0,2.0,1.0,146,Piso,piso en el forn_prats (canillo)_146,Activo,,
13/05/2026,,Piso en Centre,Centre (Andorra la Vella),,3.0,2.0,160,Piso,piso en centre_centre (andorra la vella)_160,Activo,,
08/05/2026,1389000.0,Piso en Centre,Centre (Andorra la Vella),8470.0,4.0,4.0,164,Piso,piso en centre_centre (andorra la vella)_164,Activo,,
08/05/2026,1540000.0,Piso en Centre,Centre (Andorra la Vella),10336.0,4.0,4.0,149,Piso,piso en centre_centre (andorra la vella)_149,Activo,,
07/04/2026,,Chalet en calle D´Engolasters,Escaldes-Engordany,,4.0,3.0,503,Chalet,chalet en calle d´engolasters_escaldes-engordany_503,Activo,,
23/04/2026,315000.0,Estudio en calle Carrer del Puial,Centre (Andorra la Vella),9000.0,,1.0,35,Estudio,estudio en calle carrer del puial_centre (andorra la vella)_35,Activo,,
15/05/2026,579000.0,Dúplex en Ordino,Ordino,5676.0,2.0,3.0,102,Dúplex,dúplex en ordino_ordino_102,Activo,,
21/05/2026,565000.0,Piso en Arinsal,La Massana,7434.0,3.0,1.0,76,Piso,piso en arinsal_la massana_76,Activo,,
11/04/2026,2700000.0,Casa adosada en La Massana,La Massana,7692.0,4.0,3.0,351,Casa adosada,casa adosada en la massana_la massana_351,Activo,,
07/04/2026,1250000.0,Apartamento en Escaldes-Engordany,Escaldes-Engordany,7622.0,4.0,3.0,164,Apartamento,apartamento en escaldes-engordany_escaldes-engordany_164,Activo,,
25/12/2025,3800000.0,Dúplex en Ordino,Ordino,10497.0,4.0,4.0,362,Dúplex,dúplex en ordino_ordino_362,Activo,,
07/04/2026,2300000.0,Apartamento en Ordino,Ordino,9829.0,3.0,3.0,234,Apartamento,apartamento en ordino_ordino_234,Activo,,
20/05/2026,1200000.0,Casa en Barri Antic,La Massana,3109.0,5.0,5.0,386,Casa,casa en barri antic_la massana_386,Activo,,
08/04/2026,1750000.0,Casa adosada en El Forn,El Forn (Canillo),7028.0,3.0,3.0,249,Casa adosada,casa adosada en el forn_el forn (canillo)_249,Activo,,
21/05/2026,2250000.0,Ático en Escaldes-Engordany,Escaldes-Engordany,9000.0,5.0,4.0,250,Ático,ático en escaldes-engordany_escaldes-engordany_250,Activo,,
07/04/2026,3850000.0,Chalet en Sispony,Sispony (La Massana),6887.0,4.0,4.0,559,Chalet,chalet en sispony_sispony (la massana)_559,Activo,,
09/04/2026,3800000.0,Chalet en Sispony,Sispony (La Massana),6947.0,4.0,4.0,547,Chalet,chalet en sispony_sispony (la massana)_547,Activo,,
07/04/2026,3900000.0,Chalet en Sispony,Sispony (La Massana),6830.0,4.0,4.0,571,Chalet,chalet en sispony_sispony (la massana)_571,Activo,,
24/04/2026,332500.0,Apartamento en Soldeu,Soldeu (Canillo),4433.0,2.0,2.0,75,Apartamento,apartamento en soldeu_soldeu (canillo)_75,Activo,,
09/04/2026,2000000.0,Casa adosada en Sant Julià de Lòria,Sant Julià de Lòria,8230.0,3.0,3.0,243,Casa adosada,casa adosada en sant julià de lòria_sant julià de lòria_243,Activo,,
21/04/2026,1750000.0,Casa adosada en Canillo,Canillo,7000.0,3.0,2.0,250,Casa adosada,casa adosada en canillo_canillo_250,Activo,,
08/04/2026,1750000.0,Casa adosada en El Forn,El Forn (Canillo),6863.0,3.0,3.0,255,Casa adosada,casa adosada en el forn_el forn (canillo)_255,Activo,,
27/02/2026,872750.0,Dúplex en Santa Coloma,Centre (Andorra la Vella),5354.0,4.0,3.0,163,Dúplex,dúplex en santa coloma_centre (andorra la vella)_163,Activo,,
06/05/2026,851000.0,Piso en Carretera Tarragona,Centre (Andorra la Vella),4919.0,3.0,2.0,173,Piso,piso en carretera tarragona_centre (andorra la vella)_173,Activo,,
08/04/2026,2100000.0,Casa adosada en La Massana,La Massana,5660.0,4.0,4.0,371,Casa adosada,casa adosada en la massana_la massana_371,Activo,,
11/05/2026,1650000.0,Dúplex en Escàs,La Massana,8919.0,4.0,3.0,185,Dúplex,dúplex en escàs_la massana_185,Activo,,
11/05/2026,1400000.0,Piso en Coll D´ Ordino,Ordino,3955.0,3.0,2.0,354,Piso,piso en coll d´ ordino_ordino_354,Activo,,
07/04/2026,1780000.0,Casa adosada en Incles,Incles (Canillo),5014.0,3.0,3.0,355,Casa adosada,casa adosada en incles_incles (canillo)_355,Activo,,
19/08/2025,1470000.0,Casa adosada en Incles,Incles (Canillo),5087.0,3.0,4.0,289,Casa adosada,casa adosada en incles_incles (canillo)_289,Activo,,
04/07/2025,2310000.0,Piso en Centre,Centre (Andorra la Vella),10405.0,4.0,3.0,222,Piso,piso en centre_centre (andorra la vella)_222,Activo,,
09/04/2026,1606000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10707.0,3.0,4.0,150,Piso,piso en escaldes-engordany_escaldes-engordany_150,Activo,,
07/04/2026,950000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10106.0,2.0,2.0,94,Piso,piso en escaldes-engordany_escaldes-engordany_94,Activo,,
09/04/2026,4350000.0,Chalet en Escaldes-Engordany,Escaldes-Engordany,8071.0,4.0,6.0,539,Chalet,chalet en escaldes-engordany_escaldes-engordany_539,Activo,,
15/06/2024,1299000.0,Casa en Pal,Pal (La Massana),2517.0,3.0,2.0,516,Casa,casa en pal_pal (la massana)_516,Activo,,
05/05/2026,1505000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10308.0,3.0,4.0,146,Piso,piso en escaldes-engordany_escaldes-engordany_146,Activo,,
07/04/2026,4350000.0,Chalet en Escaldes-Engordany,Escaldes-Engordany,8382.0,4.0,6.0,519,Chalet,chalet en escaldes-engordany_escaldes-engordany_519,Activo,,
19/05/2026,1210000.0,Piso en Escaldes,Centre (Andorra la Vella),9837.0,3.0,2.0,123,Piso,piso en escaldes_centre (andorra la vella)_123,Activo,,
19/05/2026,3720000.0,Dúplex en Els Vilars D Engordany,Centre (Andorra la Vella),15436.0,4.0,3.0,241,Dúplex,dúplex en els vilars d engordany_centre (andorra la vella)_241,Activo,,
19/05/2026,796000.0,Piso en Pal,La Massana,8122.0,3.0,2.0,98,Piso,piso en pal_la massana_98,Activo,,
19/05/2026,2100000.0,Ático en Andorra La Vella,Centre (Andorra la Vella),8537.0,3.0,4.0,246,Ático,ático en andorra la vella_centre (andorra la vella)_246,Activo,,
19/05/2026,1970000.0,Casa adosada en Pal,La Massana,2958.0,4.0,4.0,666,Casa adosada,casa adosada en pal_la massana_666,Activo,,
19/05/2026,3400000.0,Dúplex en Els Vilars D Engordany,Centre (Andorra la Vella),15962.0,4.0,3.0,213,Dúplex,dúplex en els vilars d engordany_centre (andorra la vella)_213,Activo,,
19/05/2026,3650000.0,Chalet en Anyós,La Massana,6083.0,5.0,6.0,600,Chalet,chalet en anyós_la massana_600,Activo,,
19/05/2026,935000.0,Piso en Pal,La Massana,9257.0,3.0,2.0,101,Piso,piso en pal_la massana_101,Activo,,
22/05/2026,440000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,5500.0,2.0,1.0,80,Piso,piso en escaldes-engordany_escaldes-engordany_80,Activo,,
24/04/2026,849000.0,Casa adosada en El Tarter,El Tarter (Canillo),8844.0,2.0,4.0,96,Casa adosada,casa adosada en el tarter_el tarter (canillo)_96,Activo,,
15/04/2026,2950000.0,Casa en La Massana,La Massana,9365.0,5.0,2.0,315,Casa,casa en la massana_la massana_315,Activo,,
15/04/2026,2090000.0,Chalet en Sant Julià de Lòria,Sant Julià de Lòria,3585.0,4.0,4.0,583,Chalet,chalet en sant julià de lòria_sant julià de lòria_583,Activo,,
04/05/2026,1050000.0,Piso en Sispony,Sispony (La Massana),6562.0,3.0,3.0,160,Piso,piso en sispony_sispony (la massana)_160,Activo,,
15/04/2026,5200000.0,Chalet en La Massana,La Massana,5258.0,4.0,5.0,989,Chalet,chalet en la massana_la massana_989,Activo,,
24/04/2026,1470000.0,Casa adosada en Canillo,Canillo,4900.0,3.0,4.0,300,Casa adosada,casa adosada en canillo_canillo_300,Activo,,
24/04/2026,680000.0,Apartamento en La Massana,La Massana,5667.0,3.0,1.0,120,Apartamento,apartamento en la massana_la massana_120,Activo,,
19/05/2026,790000.0,Piso en Encamp,Encamp,7596.0,3.0,2.0,104,Piso,piso en encamp_encamp_104,Activo,,
20/05/2026,1680000.0,Piso en Andorra La Vella,Centre (Andorra la Vella),4000.0,5.0,3.0,420,Piso,piso en andorra la vella_centre (andorra la vella)_420,Activo,,
15/04/2026,750000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,7732.0,3.0,2.0,97,Piso,piso en escaldes-engordany_escaldes-engordany_97,Activo,,
20/05/2026,599000.0,Piso en Engolasters,Escaldes-Engordany,6240.0,3.0,2.0,96,Piso,piso en engolasters_escaldes-engordany_96,Activo,,
12/05/2026,1470000.0,Casa adosada en Incles,Incles (Canillo),4742.0,3.0,4.0,310,Casa adosada,casa adosada en incles_incles (canillo)_310,Activo,,
19/05/2026,970000.0,Ático en Encamp,Encamp,5026.0,3.0,2.0,193,Ático,ático en encamp_encamp_193,Activo,,
06/05/2026,885000.0,Piso en Canillo,Canillo,2493.0,3.0,2.0,355,Piso,piso en canillo_canillo_355,Activo,,
16/05/2026,1140000.0,Ático en Escaldes,Centre (Andorra la Vella),6064.0,4.0,2.0,188,Ático,ático en escaldes_centre (andorra la vella)_188,Activo,,
25/03/2026,755000.0,Piso en Sispony,Sispony (La Massana),5945.0,3.0,2.0,127,Piso,piso en sispony_sispony (la massana)_127,Activo,,
27/04/2026,798800.0,"Piso en calle Prat del Rull, S/N",Centre (Andorra la Vella),11577.0,2.0,2.0,69,Piso,"piso en calle prat del rull, s/n_centre (andorra la vella)_69",Activo,,
27/04/2026,1389000.0,"Piso en calle Prat del Rull, S/N",Centre (Andorra la Vella),8470.0,4.0,4.0,164,Piso,"piso en calle prat del rull, s/n_centre (andorra la vella)_164",Activo,,
23/02/2026,560000.0,Ático en Camino de L'obac del Tarter Al Prat del Portal,Canillo,6829.0,2.0,2.0,82,Ático,ático en camino de l'obac del tarter al prat del portal_canillo_82,Activo,,
27/04/2026,549000.0,Piso en calle Turera,Ansalonga (Ordino),6614.0,2.0,2.0,83,Piso,piso en calle turera_ansalonga (ordino)_83,Activo,,
09/04/2026,1750000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10057.0,3.0,3.0,174,Piso,piso en escaldes-engordany_escaldes-engordany_174,Activo,,
09/04/2026,1650000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10000.0,3.0,4.0,165,Piso,piso en escaldes-engordany_escaldes-engordany_165,Activo,,
09/04/2026,1750000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,9831.0,3.0,4.0,178,Piso,piso en escaldes-engordany_escaldes-engordany_178,Activo,,
04/02/2026,2950000.0,Ático en Escaldes-Engordany,Escaldes-Engordany,10034.0,5.0,6.0,294,Ático,ático en escaldes-engordany_escaldes-engordany_294,Activo,,
20/10/2025,1040000.0,"Piso en calle Els Refugis Bnb, S/N",Canillo,5073.0,4.0,3.0,205,Piso,"piso en calle els refugis bnb, s/n_canillo_205",Activo,,
15/11/2025,540000.0,"Piso en calle Els Refugis Bnb, S/N",Canillo,6279.0,2.0,1.0,86,Piso,"piso en calle els refugis bnb, s/n_canillo_86",Activo,,
12/09/2025,885000.0,"Piso en calle Els Refugis Bnb, S/N",Canillo,6413.0,3.0,2.0,138,Piso,"piso en calle els refugis bnb, s/n_canillo_138",Activo,,
13/11/2025,1155000.0,Piso en calle del Falgueró,Escaldes-Engordany,8953.0,3.0,2.0,129,Piso,piso en calle del falgueró_escaldes-engordany_129,Activo,,
17/11/2025,611174.0,Piso en calle El Pradet,La Massana,7836.0,2.0,2.0,78,Piso,piso en calle el pradet_la massana_78,Activo,,
13/11/2025,2475000.0,Casa en calle Carrer Roc de Sant Miquel Parcela,Incles (Canillo),5135.0,5.0,7.0,482,Casa,casa en calle carrer roc de sant miquel parcela_incles (canillo)_482,Activo,,
27/03/2025,1680000.0,"Piso en Travesía de Sant Antoni, S/N",La Massana,5419.0,3.0,3.0,310,Piso,"piso en travesía de sant antoni, s/n_la massana_310",Activo,,
11/11/2025,4250000.0,Casa en calle Provisional,Escaldes-Engordany,9279.0,4.0,5.0,458,Casa,casa en calle provisional_escaldes-engordany_458,Activo,,
17/11/2025,,Chalet en Escàs,Escàs (La Massana),,6.0,4.0,904,Chalet,chalet en escàs_escàs (la massana)_904,Activo,,
16/11/2025,,Chalet en Escàs,Escàs (La Massana),,6.0,4.0,831,Chalet,chalet en escàs_escàs (la massana)_831,Activo,,
23/04/2026,375000.0,Estudio en calle Carrer del Puial,Centre (Andorra la Vella),8721.0,,1.0,43,Estudio,estudio en calle carrer del puial_centre (andorra la vella)_43,Activo,,
22/03/2025,1490000.0,Ático en Escaldes-Engordany,Escaldes-Engordany,8098.0,3.0,2.0,184,Ático,ático en escaldes-engordany_escaldes-engordany_184,Activo,,
16/05/2026,302215.0,Piso en calle Carrer del Cedre,Santa Coloma (Andorra la Vella),5597.0,1.0,1.0,54,Piso,piso en calle carrer del cedre_santa coloma (andorra la vella)_54,Activo,,
21/05/2026,2150000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,10000.0,4.0,3.0,215,Piso,piso en escaldes-engordany_escaldes-engordany_215,Activo,,
16/05/2026,696550.0,Piso en calle Carrer del Cedre,Santa Coloma (Andorra la Vella),5953.0,3.0,2.0,117,Piso,piso en calle carrer del cedre_santa coloma (andorra la vella)_117,Activo,,
21/05/2026,1520000.0,Piso en Escaldes,Escaldes-Engordany,12063.0,3.0,2.0,126,Piso,piso en escaldes_escaldes-engordany_126,Activo,,
19/05/2026,550000.0,Piso en Escaldes,Escaldes-Engordany,6180.0,2.0,2.0,89,Piso,piso en escaldes_escaldes-engordany_89,Activo,,
19/05/2026,590000.0,Piso en Escaldes,Escaldes-Engordany,8082.0,2.0,2.0,73,Piso,piso en escaldes_escaldes-engordany_73,Activo,,
19/05/2026,1373000.0,Piso en Escaldes,Escaldes-Engordany,11073.0,3.0,2.0,124,Piso,piso en escaldes_escaldes-engordany_124,Activo,,
19/05/2026,515000.0,Piso en Escaldes,Escaldes-Engordany,5988.0,2.0,2.0,86,Piso,piso en escaldes_escaldes-engordany_86,Activo,,
19/05/2026,1940000.0,Ático en Escaldes,Escaldes-Engordany,17018.0,3.0,2.0,114,Ático,ático en escaldes_escaldes-engordany_114,Activo,,
19/05/2026,2030000.0,Ático en Escaldes,Escaldes-Engordany,17059.0,3.0,2.0,119,Ático,ático en escaldes_escaldes-engordany_119,Activo,,
19/05/2026,842000.0,Piso en Escaldes,Escaldes-Engordany,9678.0,2.0,2.0,87,Piso,piso en escaldes_escaldes-engordany_87,Activo,,
19/05/2026,1860000.0,Ático en Escaldes,Escaldes-Engordany,15372.0,3.0,2.0,121,Ático,ático en escaldes_escaldes-engordany_121,Activo,,
19/05/2026,1485000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,11976.0,3.0,2.0,124,Piso,piso en escaldes-engordany_escaldes-engordany_124,Activo,,
19/05/2026,765000.0,Piso en Escaldes,Escaldes-Engordany,9217.0,2.0,2.0,83,Piso,piso en escaldes_escaldes-engordany_83,Activo,,
19/05/2026,713000.0,Piso en Escaldes,Escaldes-Engordany,8488.0,2.0,2.0,84,Piso,piso en escaldes_escaldes-engordany_84,Activo,,
19/05/2026,2242000.0,Ático en Escaldes,Escaldes-Engordany,17794.0,3.0,2.0,126,Ático,ático en escaldes_escaldes-engordany_126,Activo,,
19/05/2026,1988000.0,Ático en Escaldes,Escaldes-Engordany,16163.0,3.0,2.0,123,Ático,ático en escaldes_escaldes-engordany_123,Activo,,
19/05/2026,840000.0,Piso en Escaldes,Escaldes-Engordany,7500.0,2.0,2.0,112,Piso,piso en escaldes_escaldes-engordany_112,Activo,,
19/05/2026,696000.0,Piso en La Bartra,Encamp,6327.0,3.0,2.0,110,Piso,piso en la bartra_encamp_110,Activo,,
19/05/2026,830000.0,Piso en Escaldes,Escaldes-Engordany,8469.0,2.0,2.0,98,Piso,piso en escaldes_escaldes-engordany_98,Activo,,
19/05/2026,800000.0,Ático en Escaldes,Escaldes-Engordany,9639.0,2.0,2.0,83,Ático,ático en escaldes_escaldes-engordany_83,Activo,,
19/05/2026,365000.0,Apartamento en Andorra La Vella,Centre (Andorra la Vella),6518.0,1.0,1.0,56,Apartamento,apartamento en andorra la vella_centre (andorra la vella)_56,Activo,,
07/05/2026,488000.0,Piso en Engolasters,La Comella (Andorra la Vella),5674.0,2.0,2.0,86,Piso,piso en engolasters_la comella (andorra la vella)_86,Activo,,
30/04/2026,1138444.0,Ático en Escaldes-Engordany,Escaldes-Engordany,6056.0,4.0,2.0,188,Ático,ático en escaldes-engordany_escaldes-engordany_188,Activo,,
26/04/2026,795000.0,Piso en La Margineda,La Margineda (Andorra la Vella),5064.0,3.0,2.0,157,Piso,piso en la margineda_la margineda (andorra la vella)_157,Activo,,
15/04/2026,572000.0,Piso en Encamp,Encamp,5553.0,3.0,2.0,103,Piso,piso en encamp_encamp_103,Activo,,
15/04/2026,566500.0,Piso en Encamp,Encamp,5554.0,3.0,2.0,102,Piso,piso en encamp_encamp_102,Activo,,
15/04/2026,600000.0,Piso en Encamp,Encamp,6818.0,2.0,2.0,88,Piso,piso en encamp_encamp_88,Activo,,
07/05/2026,705600.0,Piso en Andorra la Vella,Andorra la Vella,7840.0,2.0,2.0,90,Piso,piso en andorra la vella_andorra la vella_90,Activo,,
07/05/2026,540000.0,Piso en Encamp,Encamp,5745.0,3.0,2.0,94,Piso,piso en encamp_encamp_94,Activo,,
07/05/2026,928000.0,Piso en Andorra la Vella,Andorra la Vella,8593.0,2.0,2.0,108,Piso,piso en andorra la vella_andorra la vella_108,Activo,,
04/05/2026,820000.0,Piso en La Massana,La Massana,5775.0,3.0,2.0,142,Piso,piso en la massana_la massana_142,Activo,,
15/04/2026,690000.0,Piso en La Massana,La Massana,6900.0,2.0,2.0,100,Piso,piso en la massana_la massana_100,Activo,,
03/05/2026,1848000.0,Piso en La Massana,La Massana,5923.0,3.0,3.0,312,Piso,piso en la massana_la massana_312,Activo,,
15/04/2026,660000.0,Piso en La Massana,La Massana,5500.0,1.0,2.0,120,Piso,piso en la massana_la massana_120,Activo,,
08/05/2026,492500.0,Piso en Encamp,Encamp,4690.0,2.0,2.0,105,Piso,piso en encamp_encamp_105,Activo,,
08/05/2026,389500.0,Piso en Encamp,Encamp,4809.0,1.0,1.0,81,Piso,piso en encamp_encamp_81,Activo,,
06/05/2026,657500.0,Piso en Encamp,Encamp,7735.0,2.0,2.0,85,Piso,piso en encamp_encamp_85,Activo,,
08/05/2026,856000.0,Piso en Encamp,Encamp,5188.0,4.0,3.0,165,Piso,piso en encamp_encamp_165,Activo,,
19/12/2025,842725.0,Ático en Andorra la Vella,Andorra la Vella,5694.0,4.0,3.0,148,Ático,ático en andorra la vella_andorra la vella_148,Activo,,
22/05/2026,1080000.0,Piso en Andorra la Vella,Andorra la Vella,11368.0,3.0,2.0,95,Piso,piso en andorra la vella_andorra la vella_95,Activo,,
22/05/2026,1930000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,14621.0,3.0,2.0,132,Piso,piso en escaldes-engordany_escaldes-engordany_132,Activo,,
22/05/2026,4000000.0,Dúplex en Escaldes-Engordany,Escaldes-Engordany,14134.0,4.0,4.0,283,Dúplex,dúplex en escaldes-engordany_escaldes-engordany_283,Activo,,
22/05/2026,2130000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,14690.0,3.0,2.0,145,Piso,piso en escaldes-engordany_escaldes-engordany_145,Activo,,
22/05/2026,1940000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,14478.0,3.0,2.0,134,Piso,piso en escaldes-engordany_escaldes-engordany_134,Activo,,
22/05/2026,1400000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,13592.0,2.0,2.0,103,Piso,piso en escaldes-engordany_escaldes-engordany_103,Activo,,
22/05/2026,775000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,11397.0,1.0,1.0,68,Piso,piso en escaldes-engordany_escaldes-engordany_68,Activo,,
15/04/2026,1086000.0,Piso en Centre,Centre (Andorra la Vella),6314.0,3.0,2.0,172,Piso,piso en centre_centre (andorra la vella)_172,Activo,,
20/05/2026,150000.0,Piso en Pas de La Casa,Pas de La Casa (Encamp),4286.0,,1.0,35,Piso,piso en pas de la casa_pas de la casa (encamp)_35,Activo,,
19/05/2026,1590000.0,Chalet en Anyós,La Massana,5782.0,4.0,4.0,275,Chalet,chalet en anyós_la massana_275,Activo,,
19/05/2026,295400.0,Piso en Ransol,Canillo,5574.0,2.0,1.0,53,Piso,piso en ransol_canillo_53,Activo,,
19/05/2026,1750000.0,Casa adosada en Els Cortals,Encamp,5833.0,3.0,4.0,300,Casa adosada,casa adosada en els cortals_encamp_300,Activo,,
22/05/2026,890000.0,Ático en La Vila,La Vila (Encamp),5427.0,3.0,2.0,164,Ático,ático en la vila_la vila (encamp)_164,Activo,,
16/05/2026,872725.0,Dúplex en Centre,Centre (Andorra la Vella),5978.0,4.0,3.0,146,Dúplex,dúplex en centre_centre (andorra la vella)_146,Activo,,
28/03/2026,1850000.0,Chalet en El Tarter,El Tarter (Canillo),4263.0,3.0,4.0,434,Chalet,chalet en el tarter_el tarter (canillo)_434,Activo,,
22/05/2026,790000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,8061.0,3.0,2.0,98,Piso,piso en escaldes-engordany_escaldes-engordany_98,Activo,,
22/05/2026,332900.0,Piso en El Forn,El Forn (Canillo),3541.0,1.0,1.0,94,Piso,piso en el forn_el forn (canillo)_94,Activo,,
11/05/2026,6156465.0,Chalet en Ordino,Ordino,7913.0,7.0,7.0,778,Chalet,chalet en ordino_ordino_778,Activo,,
04/05/2026,359853.0,Piso en Centre,Centre (Andorra la Vella),6664.0,1.0,1.0,54,Piso,piso en centre_centre (andorra la vella)_54,Activo,,
13/05/2026,850000.0,Finca rústica en calle Carretera D´Anyos,Anyós (La Massana),1554.0,,,547,Finca rústica,finca rústica en calle carretera d´anyos_anyós (la massana)_547,Activo,,
21/05/2026,3500000.0,Casa en Sant Julià de Lòria,Sant Julià de Lòria,5833.0,3.0,4.0,600,Casa,casa en sant julià de lòria_sant julià de lòria_600,Activo,,
22/05/2026,7200000.0,Casa en Escaldes-Engordany,Escaldes-Engordany,8382.0,6.0,4.0,859,Casa,casa en escaldes-engordany_escaldes-engordany_859,Activo,,
19/05/2026,928337.0,Piso en Andorra La Vella,Centre (Andorra la Vella),9191.0,2.0,2.0,101,Piso,piso en andorra la vella_centre (andorra la vella)_101,Activo,,
22/05/2026,550000.0,Piso en Canillo,Canillo,6111.0,3.0,2.0,90,Piso,piso en canillo_canillo_90,Activo,,
24/04/2026,420000.0,Apartamento en Soldeu,Soldeu (Canillo),6000.0,3.0,2.0,70,Apartamento,apartamento en soldeu_soldeu (canillo)_70,Activo,,
21/05/2026,335050.0,Apartamento en El Tarter,El Tarter (Canillo),5155.0,1.0,1.0,65,Apartamento,apartamento en el tarter_el tarter (canillo)_65,Activo,,
04/05/2026,347460.0,Apartamento en El Tarter,El Tarter (Canillo),4964.0,1.0,1.0,70,Apartamento,apartamento en el tarter_el tarter (canillo)_70,Activo,,
21/05/2026,371675.0,Apartamento en El Tarter,El Tarter (Canillo),3474.0,1.0,1.0,107,Apartamento,apartamento en el tarter_el tarter (canillo)_107,Activo,,
13/05/2026,637319.0,Piso en Santa Coloma,Santa Coloma (Andorra la Vella),5224.0,3.0,2.0,122,Piso,piso en santa coloma_santa coloma (andorra la vella)_122,Activo,,
13/05/2026,834656.0,Piso en Santa Coloma,Santa Coloma (Andorra la Vella),5350.0,3.0,2.0,156,Piso,piso en santa coloma_santa coloma (andorra la vella)_156,Activo,,
20/05/2026,286500.0,Piso en Canillo,Canillo,5209.0,1.0,1.0,55,Piso,piso en canillo_canillo_55,Activo,,
22/05/2026,415000.0,Piso en La Vila,La Vila (Encamp),5608.0,2.0,2.0,74,Piso,piso en la vila_la vila (encamp)_74,Activo,,
22/05/2026,750000.0,Dúplex en Encamp,Encamp,4573.0,5.0,2.0,164,Dúplex,dúplex en encamp_encamp_164,Activo,,
20/05/2026,950000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,9048.0,3.0,2.0,105,Piso,piso en escaldes-engordany_escaldes-engordany_105,Activo,,
20/05/2026,378000.0,Piso en La Massana,La Massana,5559.0,2.0,1.0,68,Piso,piso en la massana_la massana_68,Activo,,
16/02/2026,1780000.0,Chalet en Incles,El Tarter (Canillo),5028.0,3.0,3.0,354,Chalet,chalet en incles_el tarter (canillo)_354,Activo,,
16/02/2026,1850000.0,Chalet en Incles,El Tarter (Canillo),6446.0,3.0,4.0,287,Chalet,chalet en incles_el tarter (canillo)_287,Activo,,
16/02/2026,253000.0,Apartamento en Pas de La Casa,Pas de La Casa (Encamp),5622.0,1.0,1.0,45,Apartamento,apartamento en pas de la casa_pas de la casa (encamp)_45,Activo,,
21/05/2026,2100000.0,Piso en Centre,Centre (Andorra la Vella),8824.0,3.0,3.0,238,Piso,piso en centre_centre (andorra la vella)_238,Activo,,
20/05/2026,350000.0,Piso en Canillo,Canillo,5147.0,2.0,1.0,68,Piso,piso en canillo_canillo_68,Activo,,
20/05/2026,1150000.0,Piso en Centre,Centre (Andorra la Vella),9583.0,3.0,2.0,120,Piso,piso en centre_centre (andorra la vella)_120,Activo,,
21/05/2026,1490000.0,Piso en Escaldes-Engordany,Escaldes-Engordany,7641.0,3.0,2.0,195,Piso,piso en escaldes-engordany_escaldes-engordany_195,Activo,,
17/04/2026,4500000.0,Casa en La Massana,La Massana,6955.0,4.0,5.0,647,Casa,casa en la massana_la massana_647,Activo,,
06/05/2026,339000.0,Apartamento en El Tremat,El Tremat (Encamp),5215.0,1.0,2.0,65,Apartamento,apartamento en el tremat_el tremat (encamp)_65,Activo,,
17/05/2026,1871000.0,Piso en Centre,Centre (Andorra la Vella),15089.0,3.0,3.0,124,Piso,piso en centre_centre (andorra la vella)_124,Activo,,
09/05/2026,1766000.0,Piso en Centre,Centre (Andorra la Vella),14966.0,3.0,4.0,118,Piso,piso en centre_centre (andorra la vella)_118,Activo,,
10/05/2026,1012300.0,Piso en Centre,Centre (Andorra la Vella),15109.0,2.0,2.0,67,Piso,piso en centre_centre (andorra la vella)_67,Activo,,
22/05/2026,1590000.0,Casa en Anyós,Anyós (La Massana),2532.0,4.0,3.0,628,Casa,casa en anyós_anyós (la massana)_628,Activo,,
22/05/2026,2150000.0,Casa en La Massana,La Massana,3282.0,4.0,4.0,655,Casa,casa en la massana_la massana_655,Activo,,
22/05/2026,1044000.0,Piso en Centre,Centre (Andorra la Vella),5220.0,3.0,3.0,200,Piso,piso en centre_centre (andorra la vella)_200,Activo,,
20/05/2026,1080000.0,Piso en Andorra La Vella,Centre (Andorra la Vella),9391.0,2.0,2.0,115,Piso,piso en andorra la vella_centre (andorra la vella)_115,Activo,,
20/05/2026,928000.0,Piso en Andorra La Vella,Centre (Andorra la Vella),8838.0,2.0,2.0,105,Piso,piso en andorra la vella_centre (andorra la vella)_105,Activo,,
